protocol_name,scenario_id,workload_name,trial_id,probe_count,affected_probe_fraction,speedup_probe_fraction,failure_transition_fraction,mean_excess_turnaround_ns,mean_absolute_timing_change_ns,cumulative_positive_excess_ns,maximum_positive_excess_ns,p95_positive_excess_ns,std_excess_turnaround_ns,longest_affected_run,affected_run_count,lag1_excess_autocorrelation,epr_miss_fraction,persistent_epr_state_fraction,direct_victim_generation_overlap_fraction
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,0,48,0.20833333333333334,0.0,0.0,6.799145767600038,6.799145767600038,326.3589968448018,65.2135912367894,51.15779715751003,16.643442337025128,1,10,-0.17104508672553378,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,1,48,0.22916666666666666,0.0,0.0,6.053955964279794,6.053955964279794,290.5898862854301,73.21484047924787,38.421498296157914,16.040800268177648,1,11,-0.14591098976269576,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,2,48,0.25,0.0,0.0,8.71605745597534,8.71605745597534,418.37075788681636,75.24045563066466,62.93570772990711,20.0734247087003,1,12,-0.19332421155387125,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,3,48,0.22916666666666666,0.0,0.0,5.716273027046213,5.716273027046213,274.38110529821824,68.46968435812232,37.35638945079435,15.213074324958981,1,11,-0.1446245096851792,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,4,48,0.22916666666666666,0.0,0.0,7.605597497035234,7.605597497035234,365.0686798576912,71.78559751918874,61.14186553983933,18.710839381744464,1,11,-0.169337424115272,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,5,48,0.22916666666666666,0.0,0.0,5.631996246558913,5.631996246558913,270.3358198348278,65.58272940361621,37.95928406088424,14.676158606587908,1,11,-0.1508711536353032,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,6,48,0.20833333333333334,0.0,0.0,5.769667741982019,5.769667741982019,276.9440516151369,55.513616575739434,44.15668849072613,14.112734179443475,1,10,-0.17130492087360824,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,7,48,0.25,0.0,0.0,8.245915425574845,8.245915425574845,395.8039404275926,73.46209030398313,59.15119048885368,19.079188172792072,1,12,-0.19152735116916103,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,8,48,0.22916666666666666,0.0,0.0,7.958225776190024,7.958225776190024,381.99483725712116,70.72622372219848,59.361251192649945,18.833736898800232,1,11,-0.18304416559468598,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_quantum_link,synchronization_bursty,9,48,0.25,0.0,0.0,5.896408404970747,5.896408404970747,283.02760343859586,52.700836196037926,40.970532480274834,13.21425082928748,1,12,-0.20421006009204157,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,sparse_periodic,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,dense_periodic,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_reset,synchronization_bursty,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,0,48,0.125,0.0,0.0,4.234237151743268,4.234237151743268,203.24338328367685,65.10851440595434,41.51983778079199,15.379131066505906,1,6,-0.07754095562660902,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,1,48,0.125,0.0,0.0,5.511758174748081,5.511758174748081,264.5643923879079,75.54761747710108,53.03125835631445,18.065777744653673,1,6,-0.09525139064294502,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,2,48,0.125,0.0,0.0,3.979192390299128,3.979192390299128,191.00123473435815,62.99931050742089,39.85684125045965,14.847221939657416,1,6,-0.0734694996977857,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,3,48,0.0625,0.0,0.0,3.6323566329569794,3.6323566329569794,174.35311838193502,60.44705130349121,36.79941417660976,14.074251457565836,1,3,-0.06812172646379004,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,4,48,0.0625,0.0,0.0,2.395028615573343,2.395028615573343,114.96137354752045,40.081079815568955,23.893050437513686,9.282168784759426,1,3,-0.06808971180007926,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,5,48,0.10416666666666667,0.0,0.0,3.863936112275875,3.863936112275875,185.468933389242,61.67996789620884,39.22467951349819,14.516725236337383,1,5,-0.07246379645614032,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,6,48,0.0625,0.0,0.0,2.481375897884732,2.481375897884732,119.10604309846713,41.9043579664758,24.66297904491661,9.619147399913912,1,3,-0.06805666541924572,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,7,48,0.0625,0.0,0.0,2.30594026496586,2.30594026496586,110.68513271836127,39.29309204859055,22.787916858850025,8.94187107871058,1,3,-0.06801389044381903,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,8,48,0.14583333333333334,0.0,0.0,5.995891111095948,5.995891111095948,287.8027733326055,75.94035176669672,54.513578631165736,18.40164178899283,1,7,-0.1086725468773619,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,sparse_periodic,9,48,0.125,0.0,0.0,6.2110327139326955,6.2110327139326955,298.1295702687694,82.61733492523126,57.38650483780103,19.676023794601505,1,6,-0.1019807160906937,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,0,48,0.20833333333333334,0.0,0.0,10.648401933258432,10.648401933258432,511.1232927964047,93.78600394066962,73.79409321191818,24.53938539570375,2,5,0.19493207919239908,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,1,48,0.20833333333333334,0.0,0.0,9.041409594486646,9.041409594486646,433.98766053535905,88.67449186314957,63.90441606667159,21.89064383477398,2,5,0.1424786010336396,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,2,48,0.1875,0.0,0.0,8.507529485606028,8.507529485606028,408.36141530908935,84.03121425698737,60.666974265359464,21.00348609655865,2,5,0.12642333161124053,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,3,48,0.20833333333333334,0.0,0.0,10.425363986305065,10.425363986305065,500.4174713426431,92.1246575821242,71.6654290818671,24.013486544776764,2,5,0.18261856284776806,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,4,48,0.20833333333333334,0.0,0.0,10.702495974113447,10.702495974113447,513.7198067574454,93.59092885997597,72.36119119307402,24.553512479519426,2,5,0.18697060387766307,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,5,48,0.1875,0.0,0.0,9.385187714392032,9.385187714392032,450.48901029081753,91.52710712440785,66.12205908114665,22.567445969652855,2,5,0.14670332511854442,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,6,48,0.20833333333333334,0.0,0.0,9.397884606498641,9.397884606498641,451.09846111193474,89.85350204819406,66.31314931359454,22.488606169362793,2,5,0.15158904496589357,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,7,48,0.1875,0.0,0.0,9.163530996138235,9.163530996138235,439.84948781463527,90.4692718595943,65.73653465572013,22.08998233851664,2,5,0.13969724773979714,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,8,48,0.20833333333333334,0.0,0.0,9.978244325371973,9.978244325371973,478.9557276178547,93.8858739900661,69.48299987365854,23.6088103401679,2,5,0.15667677187452617,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,dense_periodic,9,48,0.1875,0.0,0.0,8.780944462447925,8.780944462447925,421.4853341975004,86.353981170299,62.80593785177538,21.27683183352456,2,5,0.14474508549608833,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,0,48,0.22916666666666666,0.0,0.0,11.48088059760021,11.48088059760021,551.0822686848101,80.2135912367894,66.15779715751003,22.979065472979823,1,11,-0.25629598400569004,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,1,48,0.22916666666666666,0.0,0.0,11.364593766911904,11.364593766911904,545.5005008117714,88.21484047924787,53.421498296157914,22.79838957428089,1,11,-0.2551203113835644,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,2,48,0.25,0.0,0.0,14.229653208311149,14.229653208311149,683.0233539989351,90.24045563066466,77.93570772990711,26.64751853837927,1,12,-0.29299578662331327,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,3,48,0.22916666666666666,0.0,0.0,11.028773027046213,11.028773027046213,529.3811052982182,83.46968435812232,52.35638945079435,22.077256715129863,1,11,-0.2562239132328617,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,4,48,0.22916666666666666,0.0,0.0,12.56426552282567,12.56426552282567,603.0847450956321,86.78559751918874,76.14186553983933,25.084341366446964,1,11,-0.257594519597873,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,5,48,0.22916666666666666,0.0,0.0,10.944496246558913,10.944496246558913,525.3358198348278,80.58272940361621,52.95928406088424,21.67312627363213,1,11,-0.2618511881968343,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,6,48,0.22916666666666666,0.0,0.0,10.35719691436264,10.35719691436264,497.1454518894068,70.51361657573943,59.15668849072613,20.797965951988473,1,11,-0.2546148540291896,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,7,48,0.25,0.0,0.0,13.846322428356212,13.846322428356212,664.6234765610982,88.46209030398313,74.15119048885367,25.77855076435194,1,12,-0.2964622126856391,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,8,48,0.22916666666666666,0.0,0.0,12.645725776190025,12.645725776190025,606.9948372571212,85.72622372219848,74.36125119264995,25.09358276446687,1,11,-0.26077056526953163,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__share_interconnect_stack,synchronization_bursty,9,48,0.25,0.0,0.0,11.57438373897545,11.57438373897545,555.5704194708217,67.70083619603793,55.970532480274834,20.84558155728341,1,12,-0.3169342941986144,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,0,48,0.5833333333333334,0.0,0.0,73.46847430348653,73.46847430348653,3526.4867665673537,240.10851440595434,216.519837780792,74.23759840842904,4,19,-0.6356174025182484,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,1,48,0.5833333333333334,0.0,0.0,76.6152428667001,76.6152428667001,3677.531657601605,250.54761747710108,228.03125835631445,76.81728029349702,4,19,-0.5854751507550959,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,2,48,0.5833333333333334,0.0,0.0,72.95838478059825,72.95838478059825,3502.0024694687163,237.9993105074209,214.85684125045964,73.8075130940932,4,19,-0.6476226482728444,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,3,48,0.5833333333333334,0.0,0.0,71.84909047701471,71.84909047701471,3448.756342896706,235.4470513034912,210.66353585861597,73.05967900453113,4,19,-0.6718908608829576,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,4,48,0.6041666666666666,0.0,0.0,67.75100455390994,67.75100455390994,3252.0482185876767,215.08107981556896,191.70927969474934,70.36040764050348,4,19,-0.7763195245020433,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,5,48,0.5833333333333334,0.0,0.0,72.72388314361586,72.72388314361586,3490.7463908935615,236.67996789620884,214.2246795134982,73.57713271715207,4,19,-0.6533086553300935,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,6,48,0.5833333333333334,0.0,0.0,67.57957704767966,67.57957704767966,3243.819698288624,216.9043579664758,193.66807458565393,69.98843206620535,4,19,-0.7618912101036236,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,7,48,0.5833333333333334,0.0,0.0,66.8073889066395,66.8073889066395,3206.754667518696,214.29309204859055,190.5343144424299,69.557751754795,4,19,-0.7757369276556112,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,8,48,0.6041666666666666,0.0,0.0,79.2741124613129,79.2741124613129,3805.1573981430192,250.94035176669672,229.51357863116573,77.9398471445048,4,19,-0.585074948302439,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,sparse_periodic,9,48,0.5833333333333334,0.0,0.0,78.67663912934805,78.67663912934805,3776.4786782087062,257.61733492523126,232.38650483780103,78.56490148998628,4,19,-0.5633291412021376,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,0,48,0.9791666666666666,0.0,0.0,2251.875,2251.875,108090.0,4440.0,4258.5,1278.0317814416824,47,1,0.9978100801763207,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,1,48,0.9791666666666666,0.0,0.0,2142.640045268085,2142.640045268085,102846.72217286809,4333.5472802737895,4051.5472802737895,1259.845852303237,47,1,0.9976893253478171,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,2,48,0.9791666666666666,0.0,0.0,2206.875,2206.875,105930.0,4290.0,4138.5,1268.2897872233302,47,1,0.9977608532219491,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,3,48,0.9791666666666666,0.0,0.0,2164.594209285683,2164.594209285683,103900.52204571279,4378.947277568357,4096.947277568357,1264.7102989346383,47,1,0.997646018569521,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,4,48,0.9791666666666666,0.0,0.0,2223.75,2223.75,106740.0,4320.0,4189.5,1271.342179548842,47,1,0.9977764549911414,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,5,48,0.9791666666666666,0.0,0.0,2161.875,2161.875,103770.0,4290.0,4018.5,1256.056421652706,47,1,0.9977076606023887,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,6,48,0.9791666666666666,0.0,0.0,2132.7079465001416,2132.7079465001416,102369.9814320068,4311.914498553335,4029.914498553335,1265.5872254468059,47,1,0.9977312711929428,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,7,48,0.9791666666666666,0.0,0.0,2136.983674320823,2136.983674320823,102575.2163673995,4316.281199306373,4034.2811993063733,1265.740673116395,47,1,0.9977282207157975,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,8,48,0.9791666666666666,0.0,0.0,2154.0424951610316,2154.0424951610316,103394.03976772953,4356.681697185733,4074.6816971857334,1265.9502491901765,47,1,0.9976848890840544,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,dense_periodic,9,48,0.9791666666666666,0.0,0.0,2184.375,2184.375,104850.0,4290.0,4069.5,1257.7011208450917,47,1,0.9977163933111268,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,0,48,0.9791666666666666,0.0,0.0,1599.375,1599.375,76770.0,3120.0,2799.0,814.0214121108854,47,1,0.9266428773334338,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,1,48,0.9791666666666666,0.0,0.0,1644.375,1644.375,78930.0,3120.0,2878.5,822.1691488830021,47,1,0.9282079135282119,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,2,48,0.9791666666666666,0.0,0.0,1567.727588946863,1567.727588946863,75250.92426944943,2995.126048286158,2753.626048286158,785.230787231279,47,1,0.9098387147671866,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,3,48,0.9791666666666666,0.0,0.0,1644.375,1644.375,78930.0,3120.0,2878.5,822.1691488830021,47,1,0.9282079135282119,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,4,48,0.9791666666666666,0.0,0.0,1576.875,1576.875,75690.0,2970.0,2799.0,797.2116935764302,47,1,0.9233050879871174,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,5,48,0.9791666666666666,0.0,0.0,1565.625,1565.625,75150.0,2970.0,2799.0,790.3556853562831,47,1,0.9166873650626983,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,6,48,0.9791666666666666,0.0,0.0,1616.25,1616.25,77580.0,3120.0,2878.5,820.981691330568,47,1,0.9279660869715705,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,7,48,0.9791666666666666,0.0,0.0,1563.9665691001774,1563.9665691001774,75070.39531680851,2991.285006740607,2749.785006740607,785.0711978725242,47,1,0.9098646171722029,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,8,48,0.9791666666666666,0.0,0.0,1593.75,1593.75,76500.0,3120.0,2799.0,810.6392153726589,47,1,0.9259885109691695,0.0,0.0,0.0
direct_coherent_remote_cx,direct_coherent_remote_cx__all_used_shared,synchronization_bursty,9,48,0.9791666666666666,0.0,0.0,1543.9820256677885,1543.9820256677885,74111.13723205385,2970.8752602564637,2729.3752602564637,784.2290969492345,47,1,0.9099952952379223,0.0,0.0,0.0
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2708333333333333
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2708333333333333
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2708333333333333
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,7,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2708333333333333
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,sparse_periodic,9,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2708333333333333
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,dense_periodic,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5208333333333334
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,dense_periodic,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,dense_periodic,2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5
entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__isolated,dense_periodic,3,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5208333333333334
