trace_id,protocol_name,scenario_id,workload_name,trial_id,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected,speedup,failure_transition
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,14,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,15,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,16,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,17,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,18,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,19,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,20,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,21,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,22,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,23,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,24,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,25,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,26,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,27,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,28,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,29,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,30,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,31,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,32,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,33,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,34,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,35,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,36,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,37,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,38,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,39,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,40,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,41,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,42,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,43,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,44,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,45,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,46,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::5,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,5,47,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,6,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,7,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,8,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,9,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,10,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,11,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,12,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,13,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,14,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,15,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,16,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,17,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,18,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,19,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,20,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,21,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,22,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,23,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,24,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,25,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,26,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,27,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,28,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,29,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,30,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,31,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,32,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,33,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,34,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,35,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,36,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,37,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,38,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,39,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,40,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,41,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,42,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,43,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,44,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,45,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,46,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::6,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,6,47,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,5,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,6,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,7,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,8,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,9,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,10,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,11,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,12,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,13,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,14,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,15,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
trace::entanglement_assisted_remote_cx::entanglement_assisted_remote_cx__share_quantum_link::synchronization_bursty::7,entanglement_assisted_remote_cx,entanglement_assisted_remote_cx__share_quantum_link,synchronization_bursty,7,16,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
